time,temp,pressure,humidity,yaw,pitch,roll,compass_x,compass_y,compass_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
598174833395,39.170379638671875,1017.297607421875,16.106924057006836,120.02976930370714,359.5178049730181,350.1585255664485,-14.381306648254395,-30.186403274536133,25.8472957611084,0.007515823468565941,-0.16837568581104279,0.9669890999794006,0.0010342496680095792,0.004257327876985073,-0.0003581373021006584
598174833579,39.11521530151367,1017.293212890625,17.466054916381836,120.03031571884074,359.52761963469027,350.16281407147363,-29.399646759033203,-62.055843353271484,53.646732330322266,0.007273377384990454,-0.16644586622714996,0.9650395512580872,0.0008763687219470739,0.004042857326567173,-6.380118429660797e-05
598174833637,39.170379638671875,1017.293212890625,16.48777961730957,120.01472922715477,359.5392027283881,350.16768485012545,-35.386756896972656,-75.33907318115234,65.11296081542969,0.007515823468565941,-0.16741076111793518,0.9662579894065857,0.0023504463024437428,0.0029011713340878487,0.001792561262845993
598174833695,39.170379638671875,1017.2880859375,16.48777961730957,119.98119299833,359.55029954463356,350.1703452088072,-37.69802474975586,-80.83085632324219,69.27632141113281,0.008243161253631115,-0.16837568581104279,0.9667453765869141,0.0010443816427141428,0.001805557869374752,-0.0009731296449899673
598174833748,39.18876647949219,1017.28759765625,17.637813568115234,119.94010258028321,359.5572230352549,350.17260002500694,-38.89455032348633,-83.28812408447266,70.80323791503906,0.008000715635716915,-0.16716955602169037,0.9684512615203857,0.0012607431272044778,0.002263912931084633,0.00025148317217826843
598174833823,39.15199279785156,1017.29150390625,18.022403717041016,119.91234469149627,359.56083375072654,350.1759493790212,-39.30816650390625,-84.19853210449219,71.78780364990234,0.00872805342078209,-0.16837568581104279,0.9672328233718872,0.0015083437319844961,0.0021100444719195366,-0.0027929767966270447
598174833899,39.18876647949219,1017.297607421875,16.573657989501953,119.87700529273063,359.5649264214216,350.1765307988743,-39.43309020996094,-84.75898742675781,72.4078140258789,0.007758269552141428,-0.16741076111793518,0.9660142660140991,0.0024092860985547304,0.0034780213609337807,-0.0009066816419363022
598174833975,39.15199279785156,1017.29833984375,17.652748107910156,119.84154295055993,359.5739194860418,350.1742068270092,-39.63641357421875,-84.61810302734375,72.8517837524414,0.007515823468565941,-0.16813445091247559,0.9667453765869141,0.0017045903950929642,-3.3779069781303406e-06,5.356501787900925e-05
598174834053,39.22554016113281,1017.29736328125,16.062118530273438,119.8245357795266,359.5799472880669,350.17993223308093,-40.05049133300781,-84.87872314453125,72.57321166992188,0.007515823468565941,-0.16765199601650238,0.9667453765869141,-0.00018926092889159918,0.002235892228782177,0.0009758509695529938
598174834134,39.11521530151367,1017.29248046875,15.912762641906738,119.82219985483044,359.5886859014601,350.1805734170893,-40.107913970947266,-84.85896301269531,72.339599609375,0.007030931767076254,-0.16837568581104279,0.9652832746505737,0.0006547331577166915,0.0017943261191248894,-0.0014155665412545204
