time,temp,pressure,humidity,yaw,pitch,roll,compass_x,compass_y,compass_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
598146078775,36.522605895996094,1030.438232421875,13.134757995605469,103.26825968425324,282.4828648830155,7.00825177478816,-2.1390464305877686,-21.29924774169922,7.508215427398682,1.1501635313034058,0.023793673142790794,0.29243624210357666,-0.15796339511871338,-0.28139033913612366,-0.46587494015693665
598146078954,36.41228103637695,1030.439208984375,13.280379295349121,99.77921464110314,282.04730371964376,9.859395142386331,-4.1252851486206055,-43.63780212402344,15.194697380065918,0.9901490807533264,-0.02122787944972515,0.35214194655418396,-0.20835977792739868,-0.23710259795188904,-0.5721654891967773
598146079015,36.41228103637695,1030.435302734375,13.280379295349121,92.04373170792938,282.39868963168425,16.665953565418132,-4.478350639343262,-51.73532485961914,18.019344329833984,0.9654196500778198,-0.005306969862431288,0.42062073945999146,0.23329579830169678,0.860316812992096,-0.4286121726036072
598146079074,36.35711669921875,1030.433837890625,13.392395973205566,91.61894175287878,286.1019635581518,17.638152446593992,-4.356958389282227,-54.8671875,20.151472091674805,0.8987470269203186,0.07138101756572723,0.38430994749069214,0.3725730776786804,0.8752830028533936,-0.6133989095687866
598146079135,36.35711669921875,1030.43017578125,14.29599380493164,90.04461046994751,290.44944043656744,20.52042397444767,-3.9619088172912598,-54.57762145996094,22.053152084350586,0.9057779312133789,0.08789090812206268,0.4169653058052063,0.2012253701686859,0.9143784046173096,-0.5074138045310974
598146079192,36.41228103637695,1030.4267578125,12.794975280761719,89.40923895259625,293.8947790992186,21.941373114282538,-4.011620998382568,-53.67116928100586,23.872528076171875,0.9435994625091553,0.13717781007289886,0.4881247878074646,0.242458775639534,0.7225667238235474,-0.7942150235176086
598146079259,36.41228103637695,1030.425537109375,12.794975280761719,86.77124231021891,298.1937274835813,25.448914309705035,-4.382037162780762,-52.47884750366211,26.21351432800293,0.8451664447784424,0.24861960113048553,0.5044524669647217,0.4089195430278778,0.7167634963989258,-1.1066725254058838
598146079332,36.39389419555664,1030.43115234375,10.024438858032227,83.02717849402804,303.56544586955374,30.443628451607555,-4.560365200042725,-50.20536422729492,29.546512603759766,0.7069723010063171,0.2940218150615692,0.39162084460258484,0.28460848331451416,1.0793119668960571,-1.1552363634109497
598146079410,36.33872985839844,1030.427490234375,11.517990112304688,80.44527136511483,310.0844516209807,34.72097294762551,-5.18845796585083,-46.94207000732422,32.810367584228516,0.4936198890209198,0.3586046099662781,0.30583953857421875,-0.6231372952461243,1.15414297580719,-0.5132169723510742
598146079485,36.39389419555664,1030.425048828125,13.444669723510742,81.7041640216074,315.39895692737053,32.587542869804516,-6.43681001663208,-44.17522048950195,36.43145751953125,0.5459882020950317,0.317572683095932,0.6165530681610107,-1.8299014568328857,-0.048650674521923065,-0.06270388513803482
