time,temp,pressure,humidity,yaw,pitch,roll,compass_x,compass_y,compass_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
598162608052,36.430667877197266,0,15.89409351348877,112.92957592561461,0.4615820496753461,359.7666709462359,-4.003005504608154,-9.07546329498291,25.809913635253906,0.008243161253631115,-0.004342066124081612,0.9684512615203857,-0.0006650639697909355,0.009752251207828522,0.006847139913588762
598162608255,36.2835693359375,1019.652099609375,16.297351837158203,113.15078526226381,1.0358315915263432,359.710688874849,-8.2345609664917,-18.654342651367188,52.48497009277344,0.00630359398201108,-0.005789421498775482,0.9630899429321289,0.000540028209798038,-0.002368656452745199,0.0018959864974021912
598162608312,36.2835693359375,1019.650146484375,16.297351837158203,113.32862289768345,0.9220262325236503,359.7040297072125,-10.317145347595215,-22.626916885375977,63.842369079589844,0.007758269552141428,-0.007236776873469353,0.9638210535049438,-3.6753888707607985e-05,-0.00045045558363199234,0.0009001577273011208
598162608365,36.35711669921875,1019.654052734375,17.738628387451172,113.50314106116643,0.8192775624050329,359.69613112704593,-10.69240665435791,-24.680822372436523,68.05391693115234,0.007515823468565941,-0.006271873135119677,0.9635773301124573,-0.001206270419061184,-0.0004999935626983643,0.0005305912345647812
598162608423,36.41228103637695,1019.658203125,15.923964500427246,113.62449986233922,0.7240455688288674,359.6866480497136,-10.85035228729248,-25.31351089477539,70.58329772949219,0.006061147898435593,-0.006271873135119677,0.9633336067199707,0.000599989085458219,0.0003740442916750908,0.00080124381929636
598162608499,36.30195617675781,1019.6640625,17.77596664428711,113.66239375185445,0.6381222159569301,359.68209076607246,-10.384509086608887,-25.39045524597168,70.77588653564453,0.007758269552141428,-0.006271873135119677,0.9647958278656006,0.0008911530021578074,8.455384522676468e-05,0.0004928335547447205
598162608574,36.44905471801758,1019.670654296875,18.39205551147461,113.65204601526189,0.5551184487900559,359.6767654063148,-10.488101959228516,-25.553579330444336,71.21623229980469,0.007030931767076254,-0.006995550822466612,0.9635773301124573,0.0014435979537665844,-0.0011476725339889526,0.001627238467335701
598162608650,36.41228103637695,1019.673583984375,17.495925903320312,113.69009016893885,0.47695696557960343,359.67122308132934,-10.87600040435791,-25.656747817993164,71.0157699584961,0.007515823468565941,-0.0065130991861224174,0.9686949253082275,-0.00041884504025802016,0.0012597208842635155,-0.0007527079433202744
598162608728,36.35711669921875,1019.67626953125,16.87236785888672,113.72716443575368,0.4114535304484771,359.66915556172324,-10.580440521240234,-25.75697898864746,71.12877655029297,0.00630359398201108,-0.006995550822466612,0.968207597732544,-0.0001560258970130235,0.000616416335105896,-0.0022295089438557625
598162608804,36.35711669921875,1019.681396484375,15.55804443359375,113.71161892520273,0.348675527559171,359.66511118260007,-10.49338436126709,-25.812068939208984,71.29469299316406,0.007515823468565941,-0.006030647549778223,0.9679639339447021,-0.0013522941153496504,-0.0008305222727358341,0.0008205492049455643
