time,temp,pressure,humidity,yaw,pitch,roll,compass_x,compass_y,compass_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
598148663858,28.11960220336914,0,26.81568145751953,154.9438385293581,340.7414449369757,357.9736888461494,-19.82632064819336,-13.322683334350586,23.70734214782715,0.22208045423030853,-0.02122787944972515,0.9479807615280151,-0.006070451810956001,0.009451953694224358,0.0032435478642582893
598148664078,28.22992515563965,1034.2197265625,26.714866638183594,154.83032078535246,341.13310164436257,357.9640806909779,-40.51472091674805,-27.81563377380371,48.246604919433594,0.22547470033168793,-0.021469103172421455,0.9453001022338867,-0.0007608175510540605,-0.0020677666179835796,-0.0006747888401150703
598148664132,28.22992515563965,1034.22216796875,26.714866638183594,154.6140906566082,341.5544064953892,358.02614790062626,-48.335548400878906,-33.60763931274414,58.5247917175293,0.22305025160312653,-0.022192781791090965,0.9418883323669434,-0.00034125102683901787,-0.0016963556408882141,-0.00033000390976667404
598148664188,28.248313903808594,1034.22021484375,26.57671356201172,154.40906203810275,341.94470911777313,358.08120157321406,-52.03652572631836,-35.960174560546875,63.03214645385742,0.22450491786003113,-0.022916460409760475,0.9426194429397583,-0.0023517487570643425,-8.862093091011047e-05,-0.0009291572496294975
598148664241,28.211538314819336,1034.224365234375,28.432449340820312,154.22635447780493,342.3022917189381,358.1227476929446,-53.08612823486328,-37.119956970214844,64.16185760498047,0.22474735975265503,-0.02315768599510193,0.9445689916610718,-0.0009569430258125067,0.00032094866037368774,-0.0002777464687824249
598148664302,28.211538314819336,1034.223388671875,28.432449340820312,154.0439611062089,342.6371980920586,358.16142001058176,-53.85177230834961,-37.601600646972656,64.86148834228516,0.22353513538837433,-0.02315768599510193,0.9428631067276001,-0.0014349257107824087,0.0012257061898708344,-0.0005350271239876747
598148664361,28.193151473999023,1034.224365234375,28.126272201538086,153.87285120712173,342.94906965220326,358.19819801794137,-53.9144401550293,-37.691463470458984,65.3291244506836,0.22498981654644012,-0.02267523482441902,0.9445689916610718,-0.001630900427699089,-0.0020991391502320766,-0.0005193846300244331
598148664418,28.156375885009766,1034.225341796875,27.200271606445312,153.7329416121632,343.23058102148724,358.2220737979588,-54.04139709472656,-37.51344299316406,65.45569610595703,0.22523225843906403,-0.024846268817782402,0.9470059275627136,-0.0003824332379736006,-0.0013611922040581703,-0.0010850951075553894
598148664479,28.193151473999023,1034.2294921875,27.3421573638916,153.6104899807232,343.49078049301346,358.24978878461997,-54.50052261352539,-37.667293548583984,65.69783782958984,0.22450491786003113,-0.02243400737643242,0.9472496509552002,-0.0012491762172430754,0.0005402630195021629,-0.000163201242685318
598148664547,28.174762725830078,1034.228271484375,26.953834533691406,153.48883065122695,343.7334707746023,358.28719431560955,-54.37125015258789,-37.81448745727539,65.18722534179688,0.22717182338237762,-0.015920909121632576,0.9489555358886719,-0.00320882024243474,0.00027822982519865036,-0.001018742099404335
598148664620,28.174762725830078,1034.233154296875,26.953834533691406,153.337173130896,343.9544171489685,358.33390256424866,-54.02232360839844,-38.061405181884766,65.12548828125,0.22450491786003113,-0.01905684731900692,0.9501740336418152,-0.0012665827525779605,0.0009201420471072197,-0.0015477659180760384
598148664697,28.248313903808594,1034.235595703125,28.182279586791992,153.18823402585468,344.16251935260044,358.3726010287038,-54.40190505981445,-37.547603607177734,65.1495590209961,0.22450491786003113,-0.023640137165784836,0.9518798589706421,-0.0015138826565816998,0.0002887481823563576,-0.0011808322742581367
598148664771,28.193151473999023,1034.23291015625,26.087575912475586,153.1096048881295,344.36149130085937,358.3885722521391,-54.488731384277344,-37.48383331298828,65.26821899414062,0.22402003407478333,-0.023640137165784836,0.9501740336418152,-0.00023868412245064974,0.0005255397409200668,1.7694197595119476e-05
598148664850,28.137989044189453,1034.230224609375,25.882211685180664,153.04768239311414,344.55474296568843,358.40201299720866,-54.44424057006836,-37.173439025878906,65.39907836914062,0.22595958411693573,-0.02315768599510193,0.952610969543457,-0.00019359844736754894,0.0020232880488038063,-0.001165318302810192
598148664925,28.174762725830078,1034.237060546875,27.30108642578125,152.98215355821705,344.7257265062759,358.42106847794105,-53.96484375,-37.418704986572266,65.6063461303711,0.22353513538837433,-0.021710330620408058,0.955535352230072,-0.0031895360443741083,-0.0007180804386734962,3.79122793674469e-05
598148665003,28.156375885009766,1034.23193359375,27.360828399658203,152.91577777986288,344.8807871683609,358.43647525027444,-53.9155387878418,-37.31020736694336,65.43994903564453,0.22377757728099823,-0.024122590199112892,0.9516361951828003,-0.00040704861748963594,-0.00215290579944849,-0.002042192965745926
598148665078,28.211538314819336,1034.23046875,27.49524688720703,152.85885498332,345.02504930136797,358.441167696956,-54.00188446044922,-37.33257293701172,65.71929168701172,0.22377757728099823,-0.022916460409760475,0.9538294672966003,-0.002167775761336088,-0.0012151841074228287,0.0007293475791811943
598148665156,28.211538314819336,1034.228515625,27.16666603088379,152.8060303002791,345.1613320658773,358.45323130513407,-54.11394500732422,-37.45488739013672,65.77009582519531,0.22547470033168793,-0.020986653864383698,0.955535352230072,-0.0014992660144343972,-0.0011254334822297096,0.0001256028190255165
598148665231,28.193151473999023,1034.22607421875,27.528852462768555,152.74645739033826,345.279333829073,358.4716323683666,-54.202213287353516,-37.49823760986328,65.39891815185547,0.22450491786003113,-0.020262975245714188,0.9545605182647705,-0.00022931629791855812,-0.00136263994500041,-0.0010095536708831787
598148665306,28.174762725830078,1034.2216796875,27.211471557617188,152.68624244261542,345.3956587808275,358.49219732090563,-54.348480224609375,-37.350059509277344,64.95712280273438,0.22232291102409363,-0.02243400737643242,0.9565101265907288,-0.002271377481520176,-0.0001765051856637001,-0.0003725532442331314
598148665385,28.248313903808594,1034.215087890625,26.195858001708984,152.64569843970222,345.5068764586301,358.5002676162968,-53.975120544433594,-37.33741760253906,64.66424560546875,0.22498981654644012,-0.022916460409760475,0.9552916288375854,-0.0021917102858424187,0.0016265129670500755,-0.0018249806016683578
598148665459,28.22992515563965,1034.21728515625,26.117446899414062,152.5984881721591,345.60741513566535,358.5026914796785,-54.00546646118164,-37.239479064941406,64.72521209716797,0.22474735975265503,-0.02315768599510193,0.9557790756225586,2.8906273655593395e-05,0.00044309766963124275,-0.000288134440779686
598148665538,28.211538314819336,1034.211669921875,27.177867889404297,152.5655939811163,345.6936112692173,358.50883875665323,-53.82463073730469,-37.069026947021484,64.80535125732422,0.22571715712547302,-0.02243400737643242,0.9557790756225586,-0.000514371320605278,0.001088583841919899,-0.0005446476861834526
598148665612,28.193151473999023,1034.209228515625,26.371349334716797,152.52734492176424,345.77612934590115,358.52334479778983,-53.71221923828125,-37.21074676513672,65.25237274169922,0.22571715712547302,-0.020745426416397095,0.9569975137710571,-0.0002201385796070099,0.000456247478723526,0.00041676685214042664
598148665691,28.082826614379883,1034.21435546875,27.454174041748047,152.49413654201965,345.8566325167799,358.5338115290844,-53.744361877441406,-37.14338684082031,65.50164794921875,0.22644448280334473,-0.024846268817782402,0.9560227394104004,-0.0013934478629380465,0.0011070147156715393,0.0003894474357366562
598148665766,28.28508758544922,1034.207275390625,30.14256477355957,152.4713920120835,345.92546374814066,358.5346423575639,-53.88282775878906,-36.85520935058594,65.11661529541016,0.22474735975265503,-0.021469103172421455,0.9579722881317139,0.001700800727121532,-0.0024803192354738712,8.364114910364151e-05
598148665841,28.22992515563965,1034.20556640625,25.44908332824707,152.4508468030601,345.99320214923426,358.54575091319697,-53.724266052246094,-37.698978424072266,64.92163848876953,0.22377757728099823,-0.019539296627044678,0.9589471220970154,-0.0007237558020278811,0.0011622156016528606,4.7958455979824066e-05
598148665919,28.193151473999023,1034.203125,26.14731788635254,152.38769487399418,346.0630340033085,358.5584162183523,-53.696441650390625,-37.669673919677734,65.20417785644531,0.22353513538837433,-0.02388136461377144,0.9577286243438721,-0.0004252203507348895,0.002292525488883257,6.97113573551178e-05
598148665994,28.28508758544922,1034.204833984375,27.289884567260742,152.34734211637772,346.1282213287471,358.5617464691812,-53.88125991821289,-37.710689544677734,65.35150909423828,0.22402003407478333,-0.02267523482441902,0.9582160115242004,-0.0007076539332047105,-0.0007169111631810665,0.0013063764199614525
598148666072,28.248313903808594,1034.202392578125,28.742361068725586,152.30865592491878,346.1798985400074,358.5687563777037,-54.06431198120117,-37.66779708862305,65.52059936523438,0.22402003407478333,-0.022192781791090965,0.9596782326698303,0.0001996747450903058,-0.0006452715024352074,0.0003696391358971596
598148666147,28.248313903808594,1034.199951171875,28.742361068725586,152.27479184701386,346.23118899180594,358.5772759714763,-53.91358184814453,-37.5736198425293,65.59044647216797,0.22353513538837433,-0.021469103172421455,0.9604092836380005,-0.00011404708493500948,-0.00034708529710769653,-0.0007960665971040726
