time,temp,pressure,humidity,yaw,pitch,roll,compass_x,compass_y,compass_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
598142436955,37.000675201416016,1030.8310546875,11.928716659545898,124.06417080113691,359.91523603838914,357.4971924380911,-21.005783081054688,-32.3462028503418,27.152023315429688,0.0041215806268155575,-0.04100840166211128,0.9781991243362427,0.002295368816703558,-0.0003929724916815758,-0.00012593436986207962
598142437134,36.90873718261719,1030.82958984375,10.808553695678711,124.06921148074439,359.9050987436602,357.5117964497536,-43.26034927368164,-66.33316802978516,55.27333068847656,0.005576256196945906,-0.04028472676873207,0.9820983409881592,0.0009883721359074116,0.0001985626295208931,0.0008085398003458977
598142437195,37.05583572387695,1030.82666015625,12.690427780151367,124.08426521767508,359.89399198895586,357.5196891602264,-52.330963134765625,-80.15924072265625,67.47982025146484,0.0053338101133704185,-0.0424557588994503,0.981610894203186,0.0036116405390203,0.0005154581740498543,0.00016015488654375076
598142437263,37.05583572387695,1030.82568359375,12.690427780151367,124.097679709205,359.8865182478897,357.532678259037,-56.222347259521484,-86.07418060302734,71.67399597167969,0.003636688692495227,-0.04028472676873207,0.9801487326622009,0.0019379968289285898,-7.973518222570419e-05,0.0001500733196735382
598142437322,36.890350341796875,1030.830322265625,12.570943832397461,124.1130066537025,359.8776454986525,357.5413180214503,-57.5962028503418,-87.91383361816406,73.5569076538086,0.0029093509074300528,-0.04076717421412468,0.981610894203186,0.002421318320557475,-0.0012411363422870636,0.0001557944342494011
598142437380,36.94551086425781,1030.8271484375,12.134078979492188,124.13043729646438,359.868385016118,357.553126778195,-58.27989959716797,-88.6954574584961,74.37730407714844,0.0053338101133704185,-0.0424557588994503,0.9811235070228577,-0.0003305799327790737,1.130625605583191e-05,-0.0007455581799149513
598142437433,37.092613220214844,1030.823974609375,12.343175888061523,124.15095518473109,359.86375509501585,357.5549758384694,-58.55937576293945,-89.12000274658203,74.87663269042969,0.005091364029794931,-0.04076717421412468,0.9813672304153442,0.0020243453327566385,0.0009022122249007225,-0.0016528470441699028
598142437504,37.092613220214844,1030.825927734375,12.343175888061523,124.17104960126927,359.8538862987584,357.5652373439237,-58.65856170654297,-89.56221771240234,74.83272552490234,0.005576256196945906,-0.0422145314514637,0.9808798432350159,-0.00020615686662495136,-0.0017959438264369965,-0.00016690324991941452
598142437582,36.98228454589844,1030.82421875,12.843515396118164,124.18278386626335,359.84307961881035,357.58423444788303,-58.62085723876953,-89.55926513671875,74.83769226074219,-0.0019746851176023483,-0.04631537199020386,0.982342004776001,0.0018053201492875814,-0.0012165717780590057,0.000775299035012722
598142437657,36.98228454589844,1030.8271484375,11.458248138427734,124.1996954146483,359.83166446505675,357.588151561372,-58.699684143066406,-89.42047119140625,75.00752258300781,-0.002221520757302642,-0.05138111487030983,0.981610894203186,0.0005653519183397293,-0.0011915815994143486,0.0019302973523736
598142437733,37.05583572387695,1030.826904296875,14.079429626464844,124.21066469845535,359.82698068951385,357.5880572193841,-58.51852798461914,-89.94928741455078,74.78277587890625,-0.004936712794005871,-0.039802271872758865,0.9811235070228577,0.0017244397895410657,-0.0006421562284231186,0.0004068193957209587
598142437813,37.000675201416016,1030.833984375,11.898845672607422,124.20677149062844,359.83079078781236,357.5887314871212,-58.52968978881836,-89.73080444335938,75.14060974121094,0.0009697836940176785,-0.037631239742040634,0.9818546175956726,0.0013306961627677083,-0.0006342111155390739,-0.0013924576342105865
598142437897,36.963897705078125,1030.829345703125,10.692802429199219,124.2029329243149,359.8301102101544,357.5909182148727,-58.51591491699219,-89.88675689697266,75.6200942993164,0.00872805342078209,-0.04149085283279419,0.9830730557441711,0.003941620234400034,0.00028891395777463913,0.0022225864231586456
598142437974,36.963897705078125,1030.831787109375,10.823488235473633,124.20062432037543,359.82315838492025,357.59825703969244,-58.4582633972168,-90.20535278320312,75.35648345947266,0.0053338101133704185,-0.041249629110097885,0.9818546175956726,-0.0009681236697360873,0.0006249444559216499,-0.000526798889040947
598142438052,37.000675201416016,1030.840576171875,11.876441955566406,124.18992824413519,359.8201697369313,357.6010983983872,-58.304569244384766,-89.95773315429688,74.97557830810547,0.0021820133551955223,-0.04028472676873207,0.9838041663169861,-0.0021999820601195097,-0.0005862656980752945,-0.0005417224019765854
598142438134,36.963897705078125,1030.840576171875,12.966733932495117,124.18480560225767,359.8083730263991,357.5995850845992,-58.281158447265625,-89.7007827758789,74.76223754882812,0.00315179699100554,-0.040525950491428375,0.984535276889801,0.00021305189875420183,-0.0005331961438059807,0.0003998158499598503
598142438212,37.03744888305664,1030.8408203125,13.2019681930542,124.17890431881479,359.8058540072765,357.60151439959634,-58.339324951171875,-89.8182144165039,74.51923370361328,0.0046064723283052444,-0.04076717421412468,0.9818546175956726,0.00192660978063941,0.0012541785836219788,-0.0019738608971238136
598142438290,36.98228454589844,1030.84814453125,12.21249008178711,124.17434175244921,359.80557338255113,357.6049124187084,-58.49272537231445,-89.91683197021484,74.3910903930664,0.0041215806268155575,-0.041973307728767395,0.9818546175956726,4.352483665570617e-05,0.001531899906694889,-0.0010582180693745613
598142438366,36.963897705078125,1030.848388671875,12.219959259033203,124.16788039349439,359.8030814707418,357.6062876346091,-58.41606903076172,-89.9299545288086,74.6463851928711,0.0041215806268155575,-0.04100840166211128,0.9820983409881592,0.0015518368454650044,-0.0011972757056355476,-0.0007586181163787842
598142438445,36.9271240234375,1030.848388671875,10.330617904663086,124.1724566202383,359.7988701521904,357.5035227427912,-58.71564865112305,-89.88468933105469,74.33670806884766,0.004364026710391045,-0.040525950491428375,0.9828293919563293,0.0021283566020429134,0.0009783366695046425,-0.00010854564607143402
598142438527,36.94551086425781,1030.853515625,10.166326522827148,124.17630884693018,359.79706280676277,357.5235078763027,-58.82876968383789,-89.57283020019531,74.4257583618164,0.003879134776070714,-0.04149085283279419,0.9825856685638428,0.002870220458135009,0.0020757000893354416,-6.189662963151932e-05
598142438604,37.05583572387695,1030.8505859375,14.090630531311035,124.18796114965421,359.8010327741765,357.53538365427863,-58.68631362915039,-89.77865600585938,74.38719940185547,0.0041215806268155575,-0.039802271872758865,0.9833167791366577,0.0027368387673050165,-0.0012294966727495193,-0.0003638584166765213
598142438687,36.9271240234375,1030.851318359375,11.65987777709961,124.19397171612383,359.7939185585268,357.54980132984286,-58.565391540527344,-89.80538940429688,74.64547729492188,0.003879134776070714,-0.04100840166211128,0.982342004776001,0.0011152403894811869,0.0011888938024640083,-6.511248648166656e-05
598142438764,37.000675201416016,1030.847412109375,11.148336410522461,124.194982584121,359.79593790662295,357.5582396016756,-58.81072235107422,-89.92182159423828,74.65835571289062,0.0041215806268155575,-0.040525950491428375,0.982342004776001,0.0010272457730025053,-4.4901855289936066e-05,0.0014454452320933342
